BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1corintios	6	14	01	ὁ	01	y	direct
1corintios	6	14	02	δὲ	02,03	dios que	expanded
1corintios	6	14	03	θεὸς	04	resucitó	direct
1corintios	6	14	04	καὶ	05,06	al señor	expanded
1corintios	6	14	05	τὸν	07	también	direct
1corintios	6	14	06	κύριον	08	nos	direct
1corintios	6	14	07	ἤγειρεν	09	resucitará	direct
1corintios	6	14	08	καὶ	10,11	a nosotros	expanded
1corintios	6	14	09	ἡμᾶς	12	mediante	direct
1corintios	6	14	10	ἐξεγερεῖ	13	su	direct
1corintios	6	14	11	διὰ	14	poder	expanded
1corintios	6	14	12	τῆς	-	-	missing
1corintios	6	14	13	δυνάμεως	-	-	missing
1corintios	6	14	14	αὐτοῦ	-	-	missing
