BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1cor	4	19	01	ἐλεύσομαι	02	iré	direct
1cor	4	19	02	δὲ	01	pero	direct
1cor	4	19	03	ταχέως	05	pronto	direct
1cor	4	19	04	πρὸς	03	a	direct
1cor	4	19	05	ὑμᾶς	04	verlos	direct
1cor	4	19	06	ἐὰν	06	si	direct
1cor	4	19	07	ὁ	07	el	direct
1cor	4	19	08	κύριος	08	señor	direct
1cor	4	19	09	θελήσῃ	09	quiere	direct
1cor	4	19	10	καὶ	10	y	direct
1cor	4	19	11	γνώσομαι	11	conoceré	direct
1cor	4	19	12	οὐ	12	no	direct
1cor	4	19	13	τὸν	13	las	expanded
1cor	4	19	14	λόγον	14	palabras	direct
1cor	4	19	15	τῶν	15-16	de los	expanded
1cor	4	19	16	πεφυσιωμένων	17	arrogantes	direct
1cor	4	19	17	ἀλλὰ	18	sino	direct
1cor	4	19	18	τὴν	19	el	expanded
1cor	4	19	19	δύναμιν	20-22	poder que tienen	expanded
