BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1corintios	9	8	01	μὴ	01,02,03,04,05,06,07,08,09,10,11,12,13,14	acaso digo esto según el juicio humano no dice también la ley esto mismo	expanded
1corintios	9	8	02	κατὰ	01,02,03,04,05,06,07,08,09,10,11,12,13,14	acaso digo esto según el juicio humano no dice también la ley esto mismo	shared
1corintios	9	8	03	ἄνθρωπον	01,02,03,04,05,06,07,08,09,10,11,12,13,14	acaso digo esto según el juicio humano no dice también la ley esto mismo	shared
1corintios	9	8	04	ταῦτα	01,02,03,04,05,06,07,08,09,10,11,12,13,14	acaso digo esto según el juicio humano no dice también la ley esto mismo	shared
1corintios	9	8	05	λαλῶ	01,02,03,04,05,06,07,08,09,10,11,12,13,14	acaso digo esto según el juicio humano no dice también la ley esto mismo	shared
1corintios	9	8	06	ἢ	01,02,03,04,05,06,07,08,09,10,11,12,13,14	acaso digo esto según el juicio humano no dice también la ley esto mismo	shared
1corintios	9	8	07	καὶ	01,02,03,04,05,06,07,08,09,10,11,12,13,14	acaso digo esto según el juicio humano no dice también la ley esto mismo	shared
1corintios	9	8	08	ὁ	01,02,03,04,05,06,07,08,09,10,11,12,13,14	acaso digo esto según el juicio humano no dice también la ley esto mismo	shared
1corintios	9	8	09	νόμος	01,02,03,04,05,06,07,08,09,10,11,12,13,14	acaso digo esto según el juicio humano no dice también la ley esto mismo	shared
1corintios	9	8	10	ταῦτα	01,02,03,04,05,06,07,08,09,10,11,12,13,14	acaso digo esto según el juicio humano no dice también la ley esto mismo	shared
1corintios	9	8	11	οὐ	01,02,03,04,05,06,07,08,09,10,11,12,13,14	acaso digo esto según el juicio humano no dice también la ley esto mismo	shared
1corintios	9	8	12	λέγει	01,02,03,04,05,06,07,08,09,10,11,12,13,14	acaso digo esto según el juicio humano no dice también la ley esto mismo	shared
