BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1corintios	3	2	01	γάλα	01	les	direct
1corintios	3	2	02	ὑμᾶς	02	di	direct
1corintios	3	2	03	ἐπότισα	03	a	direct
1corintios	3	2	04	οὐ	06	no	direct
1corintios	3	2	05	βρῶμα	07	alimento	direct
1corintios	3	2	06	οὔπω	08,09	sólido porque	expanded
1corintios	3	2	07	γὰρ	10	todavía	direct
1corintios	3	2	08	ἐδύνασθε	11	no	direct
1corintios	3	2	09	ἀλλʼ	12,13	podían recibirlo	expanded
1corintios	3	2	10	οὐδὲ	14	en	direct
1corintios	3	2	11	ἔτι	15	verdad	direct
1corintios	3	2	12	νῦν	16	ni	direct
1corintios	3	2	13	δύνασθε	17	aun	direct
