BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1cor	6	4	01	βιωτικὰ	09-11	de esta vida	expanded
1cor	6	4	02	μὲν	-	-	missing
1cor	6	4	03	οὖν	01	entonces	direct
1cor	6	4	04	κριτήρια	04	tribunales	direct
1cor	6	4	05	ἐὰν	02	si	direct
1cor	6	4	06	ἔχητε	03	tienen	direct
1cor	6	4	07	τοὺς	17-19	a los que	expanded
1cor	6	4	08	ἐξουθενημένους	20-21	nada son	expanded
1cor	6	4	09	ἐν	22	en	direct
1cor	6	4	10	τῇ	23	la	direct
1cor	6	4	11	ἐκκλησίᾳ	24	iglesia	direct
1cor	6	4	12	τούτους	-	-	missing
1cor	6	4	13	καθίζετε	05-08,12-16	que juzgan los casos por qué ponen por jueces	expanded
