BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1corintios	15	27	01	πάντα	01,02,03,04,05	porque dios ha puesto todo	expanded
1corintios	15	27	02	γὰρ	-	-	shared
1corintios	15	27	03	ὑπέταξεν	-	-	shared
1corintios	15	27	04	ὑπὸ	06,07	bajo sus	expanded
1corintios	15	27	05	τοὺς	-	-	shared
1corintios	15	27	06	πόδας	08	pies	direct
1corintios	15	27	07	αὐτοῦ	-	-	shared
1corintios	15	27	08	ὅταν	09,10,11	pero cuando diga	expanded
1corintios	15	27	09	δὲ	-	-	shared
1corintios	15	27	10	εἴπῃ	-	-	shared
1corintios	15	27	11	ὅτι	12	que	direct
1corintios	15	27	12	πάντα	13,14,15	todas las cosas	expanded
1corintios	15	27	13	ὑποτέτακται	16	están sujetas	expanded
1corintios	15	27	14	δῆλον	17	es evidente	expanded
1corintios	15	27	15	ὅτι	18	que	direct
1corintios	15	27	16	ἐκτὸς	19,20,21	se exceptúa aquel	expanded
1corintios	15	27	17	τοῦ	-	-	shared
1corintios	15	27	18	ὑποτάξαντος	22,23	que sujetó	expanded
1corintios	15	27	19	αὐτῷ	24	a él	direct
1corintios	15	27	20	τὰ	25,26	todas las	expanded
1corintios	15	27	21	πάντα	27	cosas	direct
