BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1corintios	15	53	01	δεῖ	01,02,03	es necesario que	expanded
1corintios	15	53	02	γὰρ	-	-	shared
1corintios	15	53	03	τὸ	04	esto	direct
1corintios	15	53	04	φθαρτὸν	05	corruptible	direct
1corintios	15	53	05	τοῦτο	-	-	shared
1corintios	15	53	06	ἐνδύσασθαι	06,07,08	se vista de	expanded
1corintios	15	53	07	ἀφθαρσίαν	09	incorrupción	direct
1corintios	15	53	08	καὶ	10	y	direct
1corintios	15	53	09	τὸ	11	esto	direct
1corintios	15	53	10	θνητὸν	12	mortal	direct
1corintios	15	53	11	τοῦτο	-	-	shared
1corintios	15	53	12	ἐνδύσασθαι	13,14	se vista de	expanded
1corintios	15	53	13	ἀθανασίαν	15	inmortalidad	direct
