BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1corintios	14	16	01	ἐπεὶ	01	de	direct
1corintios	14	16	02	ἐὰν	04	si	direct
1corintios	14	16	03	εὐλογῇς	05	bendices	direct
1corintios	14	16	04	πνεύματι	06	solo	direct
1corintios	14	16	05	ὁ	07	en	direct
1corintios	14	16	06	ἀναπληρῶν	08	el	direct
1corintios	14	16	07	τὸν	09	espíritu	direct
1corintios	14	16	08	τόπον	10	cómo	direct
1corintios	14	16	09	τοῦ	17	de	direct
1corintios	14	16	10	ἰδιώτου	18	gracias	direct
1corintios	14	16	11	πῶς	19	el	direct
1corintios	14	16	12	ἐρεῖ	20	que	direct
1corintios	14	16	13	τὸ	22	el	direct
1corintios	14	16	14	ἀμήν	23	lugar	direct
1corintios	14	16	15	ἐπὶ	24,25,26	del que no	expanded
1corintios	14	16	16	τῇ	27,28	tiene ese	expanded
1corintios	14	16	17	σῇ	29	don	direct
1corintios	14	16	18	εὐχαριστίᾳ	30	puesto	direct
1corintios	14	16	19	ἐπειδὴ	31	que	direct
1corintios	14	16	20	τί	32	no	direct
1corintios	14	16	21	λέγεις	33	sabe	direct
1corintios	14	16	22	οὐκ	34	lo	direct
1corintios	14	16	23	οἶδεν	35	que	direct
