BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1corintios	14	8	01	καὶ	01,02	porque si	expanded
1corintios	14	8	02	γὰρ	03	la	direct
1corintios	14	8	03	ἐὰν	04	trompeta	direct
1corintios	14	8	04	ἄδηλον	05	da	direct
1corintios	14	8	05	φωνὴν	06	un	direct
1corintios	14	8	06	σάλπιγξ	07	sonido	direct
1corintios	14	8	07	δῷ	08	incierto	direct
1corintios	14	8	08	τίς	09	quién	direct
1corintios	14	8	09	παρασκευάσεται	10	se	direct
1corintios	14	8	10	εἰς	11	preparará	direct
1corintios	14	8	11	πόλεμον	12,13,14	para la batalla	expanded
