BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1corintios	14	39	01	ὥστε	01	por	direct
1corintios	14	39	02	ἀδελφοί	02	tanto	direct
1corintios	14	39	03	μου	03	hermanos	direct
1corintios	14	39	04	ζηλοῦτε	04	míos	direct
1corintios	14	39	05	τὸ	05	anhelen	direct
1corintios	14	39	06	προφητεύειν	06	el	direct
1corintios	14	39	07	καὶ	07,08	profetizar y	expanded
1corintios	14	39	08	τὸ	09	no	direct
1corintios	14	39	09	λαλεῖν	10	prohíban	direct
1corintios	14	39	10	μὴ	11	hablar	direct
1corintios	14	39	11	κωλύετε	12	en	direct
1corintios	14	39	12	γλώσσαις	13	lenguas	direct
