BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1corintios	7	25	01	περὶ	01,02,03	en cuanto a	expanded
1corintios	7	25	02	δὲ	04,05	las vírgenes	expanded
1corintios	7	25	03	τῶν	06,07	no tengo	expanded
1corintios	7	25	04	παρθένων	08	mandamiento	direct
1corintios	7	25	05	ἐπιταγὴν	09	del	direct
1corintios	7	25	06	κυρίου	10,11	señor pero	expanded
1corintios	7	25	07	οὐκ	12	doy	direct
1corintios	7	25	08	ἔχω	13	mi	direct
1corintios	7	25	09	γνώμην	14	opinión	direct
1corintios	7	25	10	δὲ	15,16	como el	expanded
1corintios	7	25	11	δίδωμι	17	que	direct
1corintios	7	25	12	ὡς	18	habiendo	direct
1corintios	7	25	13	ἠλεημένος	19	recibido	direct
1corintios	7	25	14	ὑπὸ	20	la	direct
1corintios	7	25	15	κυρίου	22,23	del señor	expanded
1corintios	7	25	16	πιστὸς	25,26,27	digno de confianza	expanded
1corintios	7	25	17	εἶναι	-	-	missing
