BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1corintios	1	28	01	καὶ	01,02	también dios	expanded
1corintios	1	28	02	τὰ	03	ha	direct
1corintios	1	28	03	ἀγενῆ	04	escogido	direct
1corintios	1	28	04	τοῦ	05	lo	direct
1corintios	1	28	05	κόσμου	10	mundo	direct
1corintios	1	28	06	καὶ	11,12	lo que	expanded
1corintios	1	28	07	τὰ	13	no	direct
1corintios	1	28	08	ἐξουθενημένα	14	es	direct
1corintios	1	28	09	ἐξελέξατο	15	para	direct
1corintios	1	28	10	ὁ	16	anular	merged-forward
1corintios	1	28	11	θεός	16	anular	shared
1corintios	1	28	12	τὰ	17	lo	direct
1corintios	1	28	13	μὴ	18	que	direct
1corintios	1	28	14	ὄντα	19	es	direct
1corintios	1	28	15	ἵνα	-	-	missing
1corintios	1	28	16	τὰ	-	-	missing
1corintios	1	28	17	ὄντα	-	-	missing
1corintios	1	28	18	καταργήσῃ	-	-	missing
