BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1cor	3	8	01	ὁ	03-04	el que	expanded
1cor	3	8	02	φυτεύων	05	planta	direct
1cor	3	8	03	δὲ	01-02	ahora bien	expanded
1cor	3	8	04	καὶ	06	y	direct
1cor	3	8	05	ὁ	07-08	el que	expanded
1cor	3	8	06	ποτίζων	09	riega	direct
1cor	3	8	07	ἕν	11-13	una misma cosa	expanded
1cor	3	8	08	εἰσιν	10	son	direct
1cor	3	8	09	ἕκαστος	15-16	cada uno	expanded
1cor	3	8	10	δὲ	14	pero	direct
1cor	3	8	11	τὸν	-	-	missing
1cor	3	8	12	ἴδιον	18-19	su propia	expanded
1cor	3	8	13	μισθὸν	20	recompensa	direct
1cor	3	8	14	λήμψεται	17	recibirá	direct
1cor	3	8	15	κατὰ	21-22	conforme a	expanded
1cor	3	8	16	τὸν	-	-	missing
1cor	3	8	17	ἴδιον	23-24	su propio	expanded
1cor	3	8	18	κόπον	25	trabajo	direct
