BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1corintios	16	3	01	ὅταν	01	cuando	direct
1corintios	16	3	02	δὲ	02,03	yo llegue	expanded
1corintios	16	3	03	παραγένωμαι	04	enviaré	direct
1corintios	16	3	04	οὓς	05	a quienes	expanded
1corintios	16	3	05	ἐὰν	06	ustedes	direct
1corintios	16	3	06	δοκιμάσητε	07	hayan aprobado	expanded
1corintios	16	3	07	διʼ	08	con	direct
1corintios	16	3	08	ἐπιστολῶν	09	cartas	direct
1corintios	16	3	09	τούτους	10	a estos	direct
1corintios	16	3	10	πέμψω	11	enviaré	direct
1corintios	16	3	11	ἀπενεγκεῖν	12	para llevar	expanded
1corintios	16	3	12	τὴν	13	su	direct
1corintios	16	3	13	χάριν	14	contribución	direct
1corintios	16	3	14	ὑμῶν	-	-	shared
1corintios	16	3	15	εἰς	15	a	direct
1corintios	16	3	16	ἰερουσαλήμ	16	jerusalén	direct
