BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1cor	1	4	01	εὐχαριστῶ	02-03	doy gracias	direct
1cor	1	4	02	τῷ	04	a	expanded
1cor	1	4	03	θεῷ	06	dios	direct
1cor	1	4	04	μου	05	mi	direct
1cor	1	4	05	πάντοτε	01	siempre	direct
1cor	1	4	06	περὶ	07	por	direct
1cor	1	4	07	ὑμῶν	08	ustedes	direct
1cor	1	4	08	ἐπὶ	09	por	direct
1cor	1	4	09	τῇ	10	la	direct
1cor	1	4	10	χάριτι	11	gracia	direct
1cor	1	4	11	τοῦ	12	de	direct
1cor	1	4	12	θεοῦ	13	dios	direct
1cor	1	4	13	τῇ	14	que	expanded
1cor	1	4	14	δοθείσῃ	16-17	fue dada	direct
1cor	1	4	15	ὑμῖν	15	les	direct
1cor	1	4	16	ἐν	18	en	direct
1cor	1	4	17	χριστῷ	19	cristo	direct
1cor	1	4	18	ἰησοῦ	20	jesús	direct
