BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1corintios	14	35	01	εἰ	01	y	direct
1corintios	14	35	02	δέ	02	si	direct
1corintios	14	35	03	τι	05	algo	direct
1corintios	14	35	04	μαθεῖν	03,04	quieren aprender	expanded
1corintios	14	35	05	θέλουσιν	05,06	algo que	shared
1corintios	14	35	06	ἐν	08,09,10	a sus propios	expanded
1corintios	14	35	07	οἴκῳ	11	maridos	direct
1corintios	14	35	08	τοὺς	12	en	direct
1corintios	14	35	09	ἰδίους	13	casa	direct
1corintios	14	35	10	ἄνδρας	14	porque	direct
1corintios	14	35	11	ἐπερωτάτωσαν	07	pregunten	direct
1corintios	14	35	12	αἰσχρὸν	16	es	direct
1corintios	14	35	13	γάρ	14,15	porque no	shared
1corintios	14	35	14	ἐστιν	17	correcto	direct
1corintios	14	35	15	γυναικὶ	18	que	direct
1corintios	14	35	16	λαλεῖν	19	la	direct
1corintios	14	35	17	ἐν	20,21,22	mujer hable en	expanded
1corintios	14	35	18	ἐκκλησίᾳ	23,24	la iglesia	expanded
