BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1corintios	4	5	01	ὥστε	01	por	direct
1corintios	4	5	02	μὴ	03	no	direct
1corintios	4	5	03	πρὸ	04	juzguen	direct
1corintios	4	5	04	καιροῦ	05	antes	direct
1corintios	4	5	05	τι	06	de	direct
1corintios	4	5	06	κρίνετε	07	tiempo	direct
1corintios	4	5	07	ἕως	08	sino	direct
1corintios	4	5	08	ἂν	09	esperen	direct
1corintios	4	5	09	ἔλθῃ	10	hasta	direct
1corintios	4	5	10	ὁ	11	que	direct
1corintios	4	5	11	κύριος	12,13	el señor	expanded
1corintios	4	5	12	ὃς	14	venga	direct
1corintios	4	5	13	καὶ	15,16	el cual	expanded
1corintios	4	5	14	φωτίσει	17	sacará	direct
1corintios	4	5	15	τὰ	18	a	direct
1corintios	4	5	16	κρυπτὰ	19	la	direct
1corintios	4	5	17	τοῦ	20	luz	direct
1corintios	4	5	18	σκότους	21	las	direct
1corintios	4	5	19	καὶ	22,23	cosas ocultas	expanded
1corintios	4	5	20	φανερώσει	24	en	direct
1corintios	4	5	21	τὰς	25	las	direct
1corintios	4	5	22	βουλὰς	26	tinieblas	direct
1corintios	4	5	23	τῶν	34,35	de los	expanded
1corintios	4	5	24	καρδιῶν	36	corazones	direct
1corintios	4	5	25	καὶ	37,38	entonces cada	expanded
1corintios	4	5	26	τότε	39	uno	direct
1corintios	4	5	27	ὁ	40	recibirá	direct
1corintios	4	5	28	ἔπαινος	41	de	direct
1corintios	4	5	29	γενήσεται	42	parte	direct
1corintios	4	5	30	ἑκάστῳ	43	de	direct
1corintios	4	5	31	ἀπὸ	44	dios	direct
1corintios	4	5	32	τοῦ	45	la	direct
1corintios	4	5	33	θεοῦ	46,47	alabanza que	expanded
