BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1corintios	7	5	01	μὴ	01	no	direct
1corintios	7	5	02	ἀποστερεῖτε	02,03	se priven	expanded
1corintios	7	5	03	ἀλλήλους	04,05,06,07	el uno del otro	expanded
1corintios	7	5	04	εἰ	08	excepto	composite
1corintios	7	5	05	μήτι	08	excepto	shared
1corintios	7	5	06	ἂν	08	excepto	shared
1corintios	7	5	07	ἐκ	09,10,11	de común acuerdo	expanded
1corintios	7	5	08	συμφώνου	09,10,11	de común acuerdo	shared
1corintios	7	5	09	πρὸς	18	a	direct
1corintios	7	5	10	καιρὸν	19,20	la oración	expanded
1corintios	7	5	11	ἵνα	25,26,27,28	a fin de que	expanded
1corintios	7	5	12	σχολάσητε	29	satanás	direct
1corintios	7	5	13	τῇ	30,31	no los	expanded
1corintios	7	5	14	προσευχῇ	32	tiente	direct
1corintios	7	5	15	καὶ	33,34	por causa	expanded
1corintios	7	5	16	πάλιν	35	de	direct
1corintios	7	5	17	ἐπὶ	36,37,38	falta de dominio	expanded
1corintios	7	5	18	τὸ	39	propio	direct
1corintios	7	5	19	αὐτὸ	-	-	missing
1corintios	7	5	20	ἦτε	-	-	missing
1corintios	7	5	21	ἵνα	-	-	missing
1corintios	7	5	22	μὴ	-	-	missing
1corintios	7	5	23	πειράζῃ	-	-	missing
1corintios	7	5	24	ὑμᾶς	-	-	missing
1corintios	7	5	25	ὁ	-	-	missing
1corintios	7	5	26	σατανᾶς	-	-	missing
1corintios	7	5	27	διὰ	-	-	missing
1corintios	7	5	28	τὴν	-	-	missing
1corintios	7	5	29	ἀκρασίαν	-	-	missing
1corintios	7	5	30	ὑμῶν	-	-	missing
