BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1corintios	5	10	01	οὐ	01	no	direct
1corintios	5	10	02	πάντως	02	me	direct
1corintios	5	10	03	τοῖς	03	refería	direct
1corintios	5	10	04	πόρνοις	04	a	direct
1corintios	5	10	05	τοῦ	08	de	direct
1corintios	5	10	06	κόσμου	10	mundo	direct
1corintios	5	10	07	τούτου	11	o	direct
1corintios	5	10	08	ἢ	17	o	direct
1corintios	5	10	09	τοῖς	19	los	direct
1corintios	5	10	10	πλεονέκταις	20	idólatras	direct
1corintios	5	10	11	καὶ	21,22	porque entonces	expanded
1corintios	5	10	12	ἅρπαξιν	23	tendrían	direct
1corintios	5	10	13	ἢ	24	ustedes	direct
1corintios	5	10	14	εἰδωλολάτραις	25	que	direct
1corintios	5	10	15	ἐπεὶ	26	salirse	direct
1corintios	5	10	16	ὠφείλετε	27	del	direct
1corintios	5	10	17	ἄρα	28	mundo	expanded
1corintios	5	10	18	ἐκ	-	-	missing
1corintios	5	10	19	τοῦ	-	-	missing
1corintios	5	10	20	κόσμου	-	-	missing
1corintios	5	10	21	ἐξελθεῖν	-	-	missing
