BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1cor	7	14	01	ἡγίασται	08-09	es santificado	expanded
1cor	7	14	02	γὰρ	01	porque	direct
1cor	7	14	03	ὁ	02	el	direct
1cor	7	14	04	ἀνὴρ	03	marido	direct
1cor	7	14	05	ὁ	04	que	direct
1cor	7	14	06	ἄπιστος	05-07	no es creyente	expanded
1cor	7	14	07	ἐν	10-12	por medio de	expanded
1cor	7	14	08	τῇ	13	su	direct
1cor	7	14	09	γυναικί	14	mujer	direct
1cor	7	14	10	καὶ	15	y	direct
1cor	7	14	11	ἡγίασται	22-23	es santificada	expanded
1cor	7	14	12	ἡ	16	la	direct
1cor	7	14	13	γυνὴ	17	mujer	direct
1cor	7	14	14	ἡ	18	que	direct
1cor	7	14	15	ἄπιστος	19-21	no es creyente	expanded
1cor	7	14	16	ἐν	24-26	por medio de	expanded
1cor	7	14	17	τῷ	27	su	direct
1cor	7	14	18	ἀδελφῷ	28-29	marido creyente	expanded
1cor	7	14	19	ἐπεὶ	30-32	de otra manera	expanded
1cor	7	14	20	ἄρα	30-32	de otra manera	shared
1cor	7	14	21	τὰ	-	-	missing
1cor	7	14	22	τέκνα	34	hijos	direct
1cor	7	14	23	ὑμῶν	33	sus	direct
1cor	7	14	24	ἀκάθαρτά	36	inmundos	direct
1cor	7	14	25	ἐστιν	35	serían	direct
1cor	7	14	26	νῦν	38	ahora	direct
1cor	7	14	27	δὲ	37	pero	direct
1cor	7	14	28	ἅγιά	40	santos	direct
1cor	7	14	29	ἐστιν	39	son	direct
