BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1corintios	15	57	01	τῷ	01,02	a dios	expanded
1corintios	15	57	02	δὲ	03	gracias	direct
1corintios	15	57	03	θεῷ	-	-	shared
1corintios	15	57	04	χάρις	-	-	shared
1corintios	15	57	05	τῷ	04,05	al que	expanded
1corintios	15	57	06	διδόντι	06,07	nos da	expanded
1corintios	15	57	07	ἡμῖν	-	-	shared
1corintios	15	57	08	τὸ	08	la	direct
1corintios	15	57	09	νῖκος	09	victoria	direct
1corintios	15	57	10	διὰ	10,11,12	por medio de	expanded
1corintios	15	57	11	τοῦ	13	nuestro	direct
1corintios	15	57	12	κυρίου	14	señor	direct
1corintios	15	57	13	ἡμῶν	-	-	shared
1corintios	15	57	14	ἰησοῦ	15	jesucristo	direct
1corintios	15	57	15	χριστοῦ	-	-	shared
