BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1cor	1	28	01	καὶ	01	también	expanded
1cor	1	28	02	τὰ	05	lo	direct
1cor	1	28	03	ἀγενῆ	06	vil	direct
1cor	1	28	04	τοῦ	09	del	direct
1cor	1	28	05	κόσμου	10	mundo	direct
1cor	1	28	06	καὶ	07	y	direct
1cor	1	28	07	τὰ	-	-	missing
1cor	1	28	08	ἐξουθενημένα	08	despreciado	direct
1cor	1	28	09	ἐξελέξατο	03-04	ha escogido	expanded
1cor	1	28	10	ὁ	-	-	missing
1cor	1	28	11	θεός	02	dios	direct
1cor	1	28	12	τὰ	11-12	lo que	expanded
1cor	1	28	13	μὴ	13	no	direct
1cor	1	28	14	ὄντα	14	es	direct
1cor	1	28	15	ἵνα	15	para	direct
1cor	1	28	16	τὰ	17-18	lo que	expanded
1cor	1	28	17	ὄντα	19	es	direct
1cor	1	28	18	καταργήσῃ	16	anular	direct
