BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1cor	3	7	01	ὥστε	01-02	así que	expanded
1cor	3	7	02	οὔτε	03	ni	direct
1cor	3	7	03	ὁ	04-05	el que	expanded
1cor	3	7	04	φυτεύων	06	planta	direct
1cor	3	7	05	ἐστίν	11	es	direct
1cor	3	7	06	τι	12	algo	direct
1cor	3	7	07	οὔτε	07	ni	direct
1cor	3	7	08	ὁ	08-09	el que	expanded
1cor	3	7	09	ποτίζων	10	riega	direct
1cor	3	7	10	ἀλλʼ	13	sino	direct
1cor	3	7	11	ὁ	15	que	expanded
1cor	3	7	12	αὐξάνων	16-18	da el crecimiento	expanded
1cor	3	7	13	θεός	14	dios	direct
