BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1cor	2	8	01	ἣν	01-03	esta sabiduría que	expanded
1cor	2	8	02	οὐδεὶς	04	ninguno	direct
1cor	2	8	03	τῶν	05-06	de los	expanded
1cor	2	8	04	ἀρχόντων	07	gobernantes	direct
1cor	2	8	05	τοῦ	08	de	direct
1cor	2	8	06	αἰῶνος	10	siglo	direct
1cor	2	8	07	τούτου	09	este	direct
1cor	2	8	08	ἔγνωκεν	11-12	ha entendido	expanded
1cor	2	8	09	εἰ	14	si	direct
1cor	2	8	10	γὰρ	13	porque	direct
1cor	2	8	11	ἔγνωσαν	15-17	la hubieran entendido	expanded
1cor	2	8	12	οὐκ	18	no	direct
1cor	2	8	13	ἂν	19	habrían	direct
1cor	2	8	14	τὸν	21	al	expanded
1cor	2	8	15	κύριον	22	señor	direct
1cor	2	8	16	τῆς	23	de	direct
1cor	2	8	17	δόξης	24	gloria	direct
1cor	2	8	18	ἐσταύρωσαν	20	crucificado	direct
