BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1cor	1	30	01	ἐξ	02-03	por obra	expanded
1cor	1	30	02	αὐτοῦ	04	suya	direct
1cor	1	30	03	δὲ	01	pero	direct
1cor	1	30	04	ὑμεῖς	06	ustedes	direct
1cor	1	30	05	ἐστε	05	están	direct
1cor	1	30	06	ἐν	07	en	direct
1cor	1	30	07	χριστῷ	08	cristo	direct
1cor	1	30	08	ἰησοῦ	09	jesús	direct
1cor	1	30	09	ὃς	10-11	el cual	expanded
1cor	1	30	10	ἐγενήθη	12-13	se hizo	expanded
1cor	1	30	11	σοφία	16	sabiduría	direct
1cor	1	30	12	ἡμῖν	14-15	para nosotros	expanded
1cor	1	30	13	ἀπὸ	17	de	direct
1cor	1	30	14	θεοῦ	18	dios	direct
1cor	1	30	15	δικαιοσύνη	20	justificación	direct
1cor	1	30	16	τε	19	y	direct
1cor	1	30	17	καὶ	-	-	missing
1cor	1	30	18	ἁγιασμὸς	21	santificación	direct
1cor	1	30	19	καὶ	22	y	direct
1cor	1	30	20	ἀπολύτρωσις	23	redención	direct
