BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1corintios	7	38	01	ὥστε	01	así	direct
1corintios	7	38	02	καὶ	02	los	direct
1corintios	7	38	03	ὁ	03	dos	direct
1corintios	7	38	04	γαμίζων	04-08	el que da en matrimonio	expanded
1corintios	7	38	05	τὴν	09-10	a su	expanded
1corintios	7	38	06	παρθένον	11-12	hija virgen	expanded
1corintios	7	38	07	ἑαυτοῦ	09-10	a su	shared
1corintios	7	38	08	καλῶς	14	bien	direct
1corintios	7	38	09	ποιεῖ	13	hace	direct
1corintios	7	38	10	καὶ	15	y	direct
1corintios	7	38	11	ὁ	16-17	el que	expanded
1corintios	7	38	12	μὴ	18	no	direct
1corintios	7	38	13	⸁γαμίζων	19-22	la da en matrimonio	expanded
1corintios	7	38	14	κρεῖσσον	24	mejor	direct
1corintios	7	38	15	ποιήσει	23	hace	direct
