BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1corintios	15	14	01	εἰ	01,02	y si	expanded
1corintios	15	14	02	δὲ	-	-	shared
1corintios	15	14	03	χριστὸς	03	cristo	direct
1corintios	15	14	04	οὐκ	04	no	direct
1corintios	15	14	05	ἐγήγερται	05,06,07	ha resucitado	expanded
1corintios	15	14	06	κενὸν	08	vana	direct
1corintios	15	14	07	ἄρα	09,10	es entonces	expanded
1corintios	15	14	08	τὸ	11	nuestra	direct
1corintios	15	14	09	κήρυγμα	12	predicación	direct
1corintios	15	14	10	ἡμῶν	13	y	direct
1corintios	15	14	11	κενὴ	14	vana	direct
1corintios	15	14	12	καὶ	15	también	direct
1corintios	15	14	13	ἡ	16,17	la fe	expanded
1corintios	15	14	14	πίστις	18	de ustedes	expanded
1corintios	15	14	15	ὑμῶν	-	-	shared
