BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1cor	7	7	01	θέλω	03-04	yo desearía	expanded
1cor	7	7	02	δὲ	01-02	sin embargo	expanded
1cor	7	7	03	πάντας	06	todos	direct
1cor	7	7	04	ἀνθρώπους	07-08	los hombres	expanded
1cor	7	7	05	εἶναι	05,09	que fueran	expanded
1cor	7	7	06	ὡς	10	como	direct
1cor	7	7	07	καὶ	-	-	missing
1cor	7	7	08	ἐμαυτόν	11	yo	direct
1cor	7	7	09	ἀλλὰ	12-13	no obstante	expanded
1cor	7	7	10	ἕκαστος	14-15	cada cual	expanded
1cor	7	7	11	ἴδιον	20-21	su propio	expanded
1cor	7	7	12	ἔχει	16-17	ha recibido	expanded
1cor	7	7	13	χάρισμα	22	don	direct
1cor	7	7	14	ἐκ	18	de	direct
1cor	7	7	15	θεοῦ	19	dios	direct
1cor	7	7	16	ὁ	23	unos	direct
1cor	7	7	17	μὲν	24-26	de una manera	expanded
1cor	7	7	18	οὕτως	24-26	de una manera	shared
1cor	7	7	19	⸁ὁ	28	otros	direct
1cor	7	7	20	δὲ	27	y	direct
1cor	7	7	21	οὕτως	29-30	de otra	expanded
