BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1cor	6	14	01	ὁ	-	-	missing
1cor	6	14	02	δὲ	01	y	expanded
1cor	6	14	03	θεὸς	02	dios	direct
1cor	6	14	04	καὶ	07	también	expanded
1cor	6	14	05	τὸν	05	al	expanded
1cor	6	14	06	κύριον	06	señor	direct
1cor	6	14	07	ἤγειρεν	03-04	que resucitó	expanded
1cor	6	14	08	καὶ	-	-	missing
1cor	6	14	09	ἡμᾶς	08,10-11	nos a nosotros	expanded
1cor	6	14	10	ἐξεγερεῖ	09	resucitará	direct
1cor	6	14	11	διὰ	12	mediante	direct
1cor	6	14	12	τῆς	13	su	expanded
1cor	6	14	13	δυνάμεως	14	poder	direct
1cor	6	14	14	αὐτοῦ	13	su	shared
