BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1cor	7	2	01	διὰ	02-05	obstante por razón de	expanded
1cor	7	2	02	δὲ	01	no	direct
1cor	7	2	03	τὰς	06	las	direct
1cor	7	2	04	πορνείας	07-08	inmoralidades que	expanded
1cor	7	2	05	ἕκαστος	09-10	cada uno	expanded
1cor	7	2	06	τὴν	12	su	direct
1cor	7	2	07	ἑαυτοῦ	13	propia	direct
1cor	7	2	08	γυναῖκα	14	mujer	direct
1cor	7	2	09	ἐχέτω	11	tenga	direct
1cor	7	2	10	καὶ	15	y	direct
1cor	7	2	11	ἑκάστη	16-17	cada una	expanded
1cor	7	2	12	τὸν	19	su	direct
1cor	7	2	13	ἴδιον	20	propio	direct
1cor	7	2	14	ἄνδρα	21	marido	direct
1cor	7	2	15	ἐχέτω	18	tenga	direct
