BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1cor	4	1	01	οὕτως	06-08	de esta manera	expanded
1cor	4	1	02	ἡμᾶς	04	nos	direct
1cor	4	1	03	λογιζέσθω	05	considere	direct
1cor	4	1	04	ἄνθρωπος	01-03	que todo hombre	expanded
1cor	4	1	05	ὡς	09	como	direct
1cor	4	1	06	ὑπηρέτας	10	servidores	direct
1cor	4	1	07	χριστοῦ	11-12	de cristo	expanded
1cor	4	1	08	καὶ	13	y	direct
1cor	4	1	09	οἰκονόμους	14-15	administradores de	expanded
1cor	4	1	10	μυστηρίων	16-17	los misterios	expanded
1cor	4	1	11	θεοῦ	18-19	de dios	expanded
