BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1cor	5	7	01	ἐκκαθάρατε	01	limpien	direct
1cor	5	7	02	τὴν	02	la	direct
1cor	5	7	03	παλαιὰν	04	vieja	direct
1cor	5	7	04	ζύμην	03	levadura	direct
1cor	5	7	05	ἵνα	05-06	para que	expanded
1cor	5	7	06	ἦτε	07	sean	direct
1cor	5	7	07	νέον	09	nueva	direct
1cor	5	7	08	φύραμα	08	masa	direct
1cor	5	7	09	καθώς	10-11	así como	expanded
1cor	5	7	10	ἐστε	12-15	lo son en realidad	expanded
1cor	5	7	11	ἄζυμοι	16-17	sin levadura	expanded
1cor	5	7	12	καὶ	19	aun	expanded
1cor	5	7	13	γὰρ	18	porque	direct
1cor	5	7	14	τὸ	-	-	missing
1cor	5	7	15	πάσχα	21-22	nuestra pascua	expanded
1cor	5	7	16	ἡμῶν	21	nuestra	shared
1cor	5	7	17	ἐτύθη	23-25	ha sido sacrificado	expanded
1cor	5	7	18	χριστός	20	cristo	direct
