BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1cor	6	16	01	ἢ	01	o	direct
1cor	6	16	02	οὐκ	02	no	direct
1cor	6	16	03	οἴδατε	03	saben	direct
1cor	6	16	04	ὅτι	04	que	direct
1cor	6	16	05	ὁ	05-06	el que	expanded
1cor	6	16	06	κολλώμενος	07-08	se une	expanded
1cor	6	16	07	τῇ	09-10	a una	expanded
1cor	6	16	08	πόρνῃ	11	ramera	direct
1cor	6	16	09	ἓν	13	un	direct
1cor	6	16	10	σῶμά	14	cuerpo	direct
1cor	6	16	11	ἐστιν	12,15-16	es con ella	expanded
1cor	6	16	12	ἔσονται	22-24	vendrán a ser	expanded
1cor	6	16	13	γάρ	17	porque	direct
1cor	6	16	14	φησίν	18-19	él dice	expanded
1cor	6	16	15	οἱ	20	los	direct
1cor	6	16	16	δύο	21	dos	direct
1cor	6	16	17	εἰς	25	una	expanded
1cor	6	16	18	σάρκα	27	carne	direct
1cor	6	16	19	μίαν	26	sola	direct
