BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1cor	4	13	01	δυσφημούμενοι	01-05	cuando hablan mal de nosotros	expanded
1cor	4	13	02	παρακαλοῦμεν	06-08	tratamos de reconciliar	expanded
1cor	4	13	03	ὡς	-	-	missing
1cor	4	13	04	περικαθάρματα	15-16	la basura	expanded
1cor	4	13	05	τοῦ	17	del	direct
1cor	4	13	06	κόσμου	18	mundo	direct
1cor	4	13	07	ἐγενήθημεν	09-12	hemos llegado a ser	expanded
1cor	4	13	08	πάντων	21-22	de todo	expanded
1cor	4	13	09	περίψημα	19-20	el desecho	expanded
1cor	4	13	10	ἕως	13	hasta	direct
1cor	4	13	11	ἄρτι	14	ahora	direct
