BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1cor	2	13	01	ἃ	01-03	de lo cual	expanded
1cor	2	13	02	καὶ	04	también	direct
1cor	2	13	03	λαλοῦμεν	05	hablamos	direct
1cor	2	13	04	οὐκ	06	no	direct
1cor	2	13	05	ἐν	07	con	direct
1cor	2	13	06	διδακτοῖς	09	enseñadas	direct
1cor	2	13	07	ἀνθρωπίνης	12	humana	direct
1cor	2	13	08	σοφίας	10-11	por sabiduría	expanded
1cor	2	13	09	λόγοις	08	palabras	direct
1cor	2	13	10	ἀλλʼ	13	sino	direct
1cor	2	13	11	ἐν	14	con	direct
1cor	2	13	12	διδακτοῖς	15-16	las enseñadas	expanded
1cor	2	13	13	πνεύματος	17-19	por el espíritu	expanded
1cor	2	13	14	πνευματικοῖς	23-25	con palabras espirituales	expanded
1cor	2	13	15	πνευματικὰ	21-22	pensamientos espirituales	expanded
1cor	2	13	16	συγκρίνοντες	20	combinando	direct
