BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1cor	1	18	01	ὁ	02	la	direct
1cor	1	18	02	λόγος	03	palabra	direct
1cor	1	18	03	γὰρ	01	porque	direct
1cor	1	18	04	ὁ	-	-	missing
1cor	1	18	05	τοῦ	04-05	de la	expanded
1cor	1	18	06	σταυροῦ	06	cruz	direct
1cor	1	18	07	τοῖς	09-10	para los	expanded
1cor	1	18	08	μὲν	-	-	missing
1cor	1	18	09	ἀπολλυμένοις	11-13	que se pierden	expanded
1cor	1	18	10	μωρία	08	necedad	direct
1cor	1	18	11	ἐστίν	07	es	direct
1cor	1	18	12	τοῖς	15	para	direct
1cor	1	18	13	δὲ	14	pero	direct
1cor	1	18	14	σῳζομένοις	17-18	los salvos	expanded
1cor	1	18	15	ἡμῖν	16	nosotros	direct
1cor	1	18	16	δύναμις	20	poder	direct
1cor	1	18	17	θεοῦ	21-22	de dios	expanded
1cor	1	18	18	ἐστιν	19	es	direct
