BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1cor	6	7	01	ἤδη	06	ya	direct
1cor	6	7	02	μὲν	-	-	missing
1cor	6	7	03	οὖν	01-02	así que	expanded
1cor	6	7	04	ὅλως	03-04	en efecto	expanded
1cor	6	7	05	ἥττημα	07-08	un fallo	expanded
1cor	6	7	06	ὑμῖν	09-10	entre ustedes	expanded
1cor	6	7	07	ἐστιν	05	es	direct
1cor	6	7	08	ὅτι	11-14	el hecho de que	expanded
1cor	6	7	09	κρίματα	16	litigios	direct
1cor	6	7	10	ἔχετε	15	tengan	direct
1cor	6	7	11	μεθʼ	17	entre	direct
1cor	6	7	12	ἑαυτῶν	18	sí	direct
1cor	6	7	13	διὰ	19-20	por qué	expanded
1cor	6	7	14	τί	19-20	por qué	shared
1cor	6	7	15	οὐχὶ	21	no	direct
1cor	6	7	16	μᾶλλον	23	mejor	direct
1cor	6	7	17	ἀδικεῖσθε	22,24-25	sufren la injusticia	expanded
1cor	6	7	18	διὰ	26-27	por qué	expanded
1cor	6	7	19	τί	26-27	por qué	shared
1cor	6	7	20	οὐχὶ	28	no	direct
1cor	6	7	21	μᾶλλον	30	mejor	direct
1cor	6	7	22	ἀποστερεῖσθε	29,31	ser defraudados	expanded
