BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1cor	2	12	01	ἡμεῖς	02	nosotros	direct
1cor	2	12	02	δὲ	01	y	direct
1cor	2	12	03	οὐ	05	no	direct
1cor	2	12	04	τὸ	06	el	direct
1cor	2	12	05	πνεῦμα	07	espíritu	direct
1cor	2	12	06	τοῦ	08	del	direct
1cor	2	12	07	κόσμου	09	mundo	direct
1cor	2	12	08	ἐλάβομεν	03-04	hemos recibido	expanded
1cor	2	12	09	ἀλλὰ	10	sino	direct
1cor	2	12	10	τὸ	11	el	direct
1cor	2	12	11	πνεῦμα	12	espíritu	direct
1cor	2	12	12	τὸ	13	que	expanded
1cor	2	12	13	ἐκ	14-15	viene de	expanded
1cor	2	12	14	τοῦ	-	-	missing
1cor	2	12	15	θεοῦ	16	dios	direct
1cor	2	12	16	ἵνα	17-18	para que	expanded
1cor	2	12	17	εἰδῶμεν	19	conozcamos	direct
1cor	2	12	18	τὰ	20-21	lo que	expanded
1cor	2	12	19	ὑπὸ	-	-	missing
1cor	2	12	20	τοῦ	-	-	missing
1cor	2	12	21	θεοῦ	22	dios	direct
1cor	2	12	22	χαρισθέντα	24-26	ha dado gratuitamente	expanded
1cor	2	12	23	ἡμῖν	23	nos	direct
