BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1corintios	10	7	01	μηδὲ	01,02,03,04	no sean pues idólatras	expanded
1corintios	10	7	02	εἰδωλολάτραι	01,02,03,04	no sean pues idólatras	shared
1corintios	10	7	03	γίνεσθε	01,02,03,04	no sean pues idólatras	shared
1corintios	10	7	04	καθώς	05,06,07,08,09	como fueron algunos de ellos	expanded
1corintios	10	7	05	τινες	05,06,07,08,09	como fueron algunos de ellos	shared
1corintios	10	7	06	αὐτῶν	05,06,07,08,09	como fueron algunos de ellos	shared
1corintios	10	7	07	ὥσπερ	10,11,12	según está escrito	expanded
1corintios	10	7	08	γέγραπται	10,11,12	según está escrito	shared
1corintios	10	7	09	ἐκάθισεν	13,14,15,16,17,18,19,20,21,22,23,24,25,26	el pueblo se sentó a comer y a beber y se levantó a jugar	expanded
1corintios	10	7	10	ὁ	13,14,15,16,17,18,19,20,21,22,23,24,25,26	el pueblo se sentó a comer y a beber y se levantó a jugar	shared
1corintios	10	7	11	λαὸς	13,14,15,16,17,18,19,20,21,22,23,24,25,26	el pueblo se sentó a comer y a beber y se levantó a jugar	shared
1corintios	10	7	12	φαγεῖν	13,14,15,16,17,18,19,20,21,22,23,24,25,26	el pueblo se sentó a comer y a beber y se levantó a jugar	shared
1corintios	10	7	13	καὶ	13,14,15,16,17,18,19,20,21,22,23,24,25,26	el pueblo se sentó a comer y a beber y se levantó a jugar	shared
1corintios	10	7	14	πεῖν	13,14,15,16,17,18,19,20,21,22,23,24,25,26	el pueblo se sentó a comer y a beber y se levantó a jugar	shared
1corintios	10	7	15	καὶ	13,14,15,16,17,18,19,20,21,22,23,24,25,26	el pueblo se sentó a comer y a beber y se levantó a jugar	shared
1corintios	10	7	16	ἀνέστησαν	13,14,15,16,17,18,19,20,21,22,23,24,25,26	el pueblo se sentó a comer y a beber y se levantó a jugar	shared
1corintios	10	7	17	παίζειν	13,14,15,16,17,18,19,20,21,22,23,24,25,26	el pueblo se sentó a comer y a beber y se levantó a jugar	shared
