BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1cor	2	16	01	τίς	02	quién	direct
1cor	2	16	02	γὰρ	01	porque	direct
1cor	2	16	03	ἔγνω	03-04	ha conocido	expanded
1cor	2	16	04	νοῦν	05-06	la mente	expanded
1cor	2	16	05	κυρίου	07-08	del señor	expanded
1cor	2	16	06	ὃς	09-10	para que	expanded
1cor	2	16	07	συμβιβάσει	12	instruya	direct
1cor	2	16	08	αὐτόν	11	lo	direct
1cor	2	16	09	ἡμεῖς	14	nosotros	direct
1cor	2	16	10	δὲ	13	pero	direct
1cor	2	16	11	νοῦν	16-17	la mente	expanded
1cor	2	16	12	χριστοῦ	18-19	de cristo	expanded
1cor	2	16	13	ἔχομεν	15	tenemos	direct
