BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1corintios	10	20	01	ἀλλʼ	01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28	no sino que digo que lo que los gentiles sacrifican lo sacrifican a los demonios y no a dios no quiero que ustedes sean partícipes con los demonios	expanded
1corintios	10	20	02	ὅτι	01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28	no sino que digo que lo que los gentiles sacrifican lo sacrifican a los demonios y no a dios no quiero que ustedes sean partícipes con los demonios	shared
1corintios	10	20	03	ἃ	01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28	no sino que digo que lo que los gentiles sacrifican lo sacrifican a los demonios y no a dios no quiero que ustedes sean partícipes con los demonios	shared
1corintios	10	20	04	θύουσιν	01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28	no sino que digo que lo que los gentiles sacrifican lo sacrifican a los demonios y no a dios no quiero que ustedes sean partícipes con los demonios	shared
1corintios	10	20	05	δαιμονίοις	01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28	no sino que digo que lo que los gentiles sacrifican lo sacrifican a los demonios y no a dios no quiero que ustedes sean partícipes con los demonios	shared
1corintios	10	20	06	καὶ	01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28	no sino que digo que lo que los gentiles sacrifican lo sacrifican a los demonios y no a dios no quiero que ustedes sean partícipes con los demonios	shared
1corintios	10	20	07	οὐ	01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28	no sino que digo que lo que los gentiles sacrifican lo sacrifican a los demonios y no a dios no quiero que ustedes sean partícipes con los demonios	shared
1corintios	10	20	08	θεῷ	01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28	no sino que digo que lo que los gentiles sacrifican lo sacrifican a los demonios y no a dios no quiero que ustedes sean partícipes con los demonios	shared
1corintios	10	20	09	θύουσιν	01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28	no sino que digo que lo que los gentiles sacrifican lo sacrifican a los demonios y no a dios no quiero que ustedes sean partícipes con los demonios	shared
1corintios	10	20	10	οὐ	01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28	no sino que digo que lo que los gentiles sacrifican lo sacrifican a los demonios y no a dios no quiero que ustedes sean partícipes con los demonios	shared
1corintios	10	20	11	θέλω	01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28	no sino que digo que lo que los gentiles sacrifican lo sacrifican a los demonios y no a dios no quiero que ustedes sean partícipes con los demonios	shared
1corintios	10	20	12	δὲ	01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28	no sino que digo que lo que los gentiles sacrifican lo sacrifican a los demonios y no a dios no quiero que ustedes sean partícipes con los demonios	shared
1corintios	10	20	13	ὑμᾶς	01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28	no sino que digo que lo que los gentiles sacrifican lo sacrifican a los demonios y no a dios no quiero que ustedes sean partícipes con los demonios	shared
1corintios	10	20	14	κοινωνοὺς	01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28	no sino que digo que lo que los gentiles sacrifican lo sacrifican a los demonios y no a dios no quiero que ustedes sean partícipes con los demonios	shared
1corintios	10	20	15	τῶν	01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28	no sino que digo que lo que los gentiles sacrifican lo sacrifican a los demonios y no a dios no quiero que ustedes sean partícipes con los demonios	shared
1corintios	10	20	16	δαιμονίων	01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28	no sino que digo que lo que los gentiles sacrifican lo sacrifican a los demonios y no a dios no quiero que ustedes sean partícipes con los demonios	shared
1corintios	10	20	17	γίνεσθαι	01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28	no sino que digo que lo que los gentiles sacrifican lo sacrifican a los demonios y no a dios no quiero que ustedes sean partícipes con los demonios	shared
