BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1corintios	13	1	01	ἐὰν	01	si	direct
1corintios	13	1	02	ταῖς	02	yo	direct
1corintios	13	1	03	γλώσσαις	03	hablara	direct
1corintios	13	1	04	τῶν	04	lenguas	direct
1corintios	13	1	05	ἀνθρώπων	05	humanas	direct
1corintios	13	1	06	λαλῶ	06	y	direct
1corintios	13	1	07	καὶ	07,08	angélicas pero	expanded
1corintios	13	1	08	τῶν	09	no	direct
1corintios	13	1	09	ἀγγέλων	10	tengo	direct
1corintios	13	1	10	ἀγάπην	11	amor	direct
1corintios	13	1	11	δὲ	12,13	he llegado	expanded
1corintios	13	1	12	μὴ	14	a	direct
1corintios	13	1	13	ἔχω	15	ser	direct
1corintios	13	1	14	γέγονα	16	como	direct
1corintios	13	1	15	χαλκὸς	17	metal	direct
1corintios	13	1	16	ἠχῶν	18,19	que resuena	expanded
1corintios	13	1	17	ἢ	20	o	direct
1corintios	13	1	18	κύμβαλον	21	címbalo	direct
1corintios	13	1	19	ἀλαλάζον	22,23	que retiñe	expanded
