BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1corintios	9	26	01	ἐγὼ	01,02,03,04,05,06,07	por tanto yo de esta manera corro	expanded
1corintios	9	26	02	τοίνυν	01,02,03,04,05,06,07	por tanto yo de esta manera corro	shared
1corintios	9	26	03	οὕτως	01,02,03,04,05,06,07	por tanto yo de esta manera corro	shared
1corintios	9	26	04	τρέχω	01,02,03,04,05,06,07	por tanto yo de esta manera corro	shared
1corintios	9	26	05	ὡς	08,09,10,11,12	no como sin tener meta	expanded
1corintios	9	26	06	οὐκ	08,09,10,11,12	no como sin tener meta	shared
1corintios	9	26	07	ἀδήλως	08,09,10,11,12	no como sin tener meta	shared
1corintios	9	26	08	οὕτως	13,14,15,16,17,18,19,20,21,22	de esta manera peleo no como dando golpes al aire	expanded
1corintios	9	26	09	πυκτεύω	13,14,15,16,17,18,19,20,21,22	de esta manera peleo no como dando golpes al aire	shared
1corintios	9	26	10	ὡς	13,14,15,16,17,18,19,20,21,22	de esta manera peleo no como dando golpes al aire	shared
1corintios	9	26	11	οὐκ	13,14,15,16,17,18,19,20,21,22	de esta manera peleo no como dando golpes al aire	shared
1corintios	9	26	12	ἀέρα	13,14,15,16,17,18,19,20,21,22	de esta manera peleo no como dando golpes al aire	shared
1corintios	9	26	13	δέρων	13,14,15,16,17,18,19,20,21,22	de esta manera peleo no como dando golpes al aire	shared
