BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1corintios	15	23	01	ἕκαστος	01,02	pero cada	expanded
1corintios	15	23	02	δὲ	03,04	uno en	expanded
1corintios	15	23	03	ἐν	05,06,07	su debido orden	expanded
1corintios	15	23	04	τῷ	-	-	shared
1corintios	15	23	05	ἰδίῳ	-	-	shared
1corintios	15	23	06	τάγματι	-	-	shared
1corintios	15	23	07	ἀπαρχὴ	08,09	cristo las primicias	expanded
1corintios	15	23	08	χριστός	-	-	shared
1corintios	15	23	09	ἔπειτα	10,11	luego los	expanded
1corintios	15	23	10	οἱ	-	-	shared
1corintios	15	23	11	τοῦ	12,13,14	que son de	expanded
1corintios	15	23	12	χριστοῦ	15,16,17	cristo en	expanded
1corintios	15	23	13	ἐν	18,19	en su venida	expanded
1corintios	15	23	14	τῇ	-	-	shared
1corintios	15	23	15	παρουσίᾳ	-	-	shared
1corintios	15	23	16	αὐτοῦ	-	-	shared
