BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1corintios	16	16	01	ἵνα	01,02,03,04	que también ustedes estén	expanded
1corintios	16	16	02	καὶ	05,06	en sujeción	expanded
1corintios	16	16	03	ὑμεῖς	07	a	direct
1corintios	16	16	04	ὑποτάσσησθε	08	los	direct
1corintios	16	16	05	τοῖς	09,10,11	que son como	expanded
1corintios	16	16	06	τοιούτοις	09,10,11	que son como	shared
1corintios	16	16	07	καὶ	12,13	ellos y	expanded
1corintios	16	16	08	παντὶ	14	a	direct
1corintios	16	16	09	τῷ	16	el	direct
1corintios	16	16	10	συνεργοῦντι	17	que	direct
1corintios	16	16	11	καὶ	18,19	ayuda y	expanded
1corintios	16	16	12	κοπιῶντι	20	trabaja	direct
