BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1corintios	13	11	01	ὅτε	01	cuando	direct
1corintios	13	11	02	ἤμην	02	yo	direct
1corintios	13	11	03	νήπιος	03	era	direct
1corintios	13	11	04	ἐλάλουν	04	niño	direct
1corintios	13	11	05	ὡς	05	hablaba	direct
1corintios	13	11	06	νήπιος	06	como	direct
1corintios	13	11	07	ἐφρόνουν	07	niño	direct
1corintios	13	11	08	ὡς	08	pensaba	direct
1corintios	13	11	09	νήπιος	09	como	direct
1corintios	13	11	10	ἐλογιζόμην	10	niño	direct
1corintios	13	11	11	ὡς	11,12	razonaba como	expanded
1corintios	13	11	12	νήπιος	13	niño	direct
1corintios	13	11	13	ὅτε	14,15	pero cuando	expanded
1corintios	13	11	14	γέγονα	16,17,18	llegué a ser	expanded
1corintios	13	11	15	ἀνήρ	19	hombre	direct
1corintios	13	11	16	κατήργηκα	20	dejé	direct
1corintios	13	11	17	τὰ	21,22	las cosas	expanded
1corintios	13	11	18	τοῦ	23	de	direct
1corintios	13	11	19	νηπίου	24	niño	direct
