BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1corintios	12	24	01	τὰ	01	ya	direct
1corintios	12	24	02	δὲ	02,03	que nuestras	expanded
1corintios	12	24	03	εὐσχήμονα	04	partes	direct
1corintios	12	24	04	ἡμῶν	05	presentables	direct
1corintios	12	24	05	οὐ	06	no	direct
1corintios	12	24	06	χρείαν	07	lo	direct
1corintios	12	24	07	ἔχει	-	-	missing
1corintios	12	24	08	ἀλλὰ	08,09	necesitan pero	expanded
1corintios	12	24	09	ὁ	10	así	direct
1corintios	12	24	10	θεὸς	12	dios	direct
1corintios	12	24	11	συνεκέρασεν	13	el	direct
1corintios	12	24	12	τὸ	14	cuerpo	direct
1corintios	12	24	13	σῶμα	15	dando	direct
1corintios	12	24	14	τῷ	16	mayor	direct
1corintios	12	24	15	ὑστεροῦντι	17	honra	direct
1corintios	12	24	16	περισσοτέραν	18	a	direct
1corintios	12	24	17	δοὺς	19	la	direct
1corintios	12	24	18	τιμήν	20	parte	direct
