BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1corintios	15	19	01	εἰ	01	si	direct
1corintios	15	19	02	ἐν	02,03,04	en esta vida	expanded
1corintios	15	19	03	τῇ	-	-	shared
1corintios	15	19	04	ζωῇ	-	-	shared
1corintios	15	19	05	ταύτῃ	-	-	shared
1corintios	15	19	06	ἐν	05,06	en cristo	expanded
1corintios	15	19	07	χριστῷ	-	-	shared
1corintios	15	19	08	ἠλπικότες	07,08,09,10	hemos esperado solamente	expanded
1corintios	15	19	09	ἐσμὲν	11	somos	direct
1corintios	15	19	10	μόνον	12,13,14,15	de todos los hombres	expanded
1corintios	15	19	11	ἐλεεινότεροι	16,17,18	más dignos de lástima	expanded
1corintios	15	19	12	πάντων	-	-	shared
1corintios	15	19	13	ἀνθρώπων	-	-	shared
1corintios	15	19	14	ἐσμέν	19	somos	direct
