BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1corintios	1	25	01	ὅτι	09	que	direct
1corintios	1	25	02	τὸ	10	los	direct
1corintios	1	25	03	μωρὸν	11	hombres	direct
1corintios	1	25	04	τοῦ	15	de	direct
1corintios	1	25	05	θεοῦ	16,17	dios es	expanded
1corintios	1	25	06	σοφώτερον	18	más	direct
1corintios	1	25	07	τῶν	19,20	fuerte que	expanded
1corintios	1	25	08	ἀνθρώπων	21	los	direct
1corintios	1	25	09	ἐστίν	22	hombres	direct
1corintios	1	25	10	καὶ	-	-	missing
1corintios	1	25	11	τὸ	-	-	missing
1corintios	1	25	12	ἀσθενὲς	-	-	missing
1corintios	1	25	13	τοῦ	-	-	missing
1corintios	1	25	14	θεοῦ	-	-	missing
1corintios	1	25	15	ἰσχυρότερον	-	-	missing
1corintios	1	25	16	τῶν	-	-	missing
1corintios	1	25	17	ἀνθρώπων	-	-	missing
