BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1corintios	8	11	01	ἀπόλλυται	01	por	direct
1corintios	8	11	02	γὰρ	02	tu	direct
1corintios	8	11	03	ὁ	03	conocimiento	direct
1corintios	8	11	04	ἀσθενῶν	04	se	direct
1corintios	8	11	05	ἐν	05,06,07	perderá el que	expanded
1corintios	8	11	06	τῇ	08,09	es débil	expanded
1corintios	8	11	07	σῇ	10	el	direct
1corintios	8	11	08	γνώσει	11	hermano	direct
1corintios	8	11	09	ὁ	12	por	direct
1corintios	8	11	10	ἀδελφὸς	13	quien	direct
1corintios	8	11	11	διʼ	14	cristo	direct
1corintios	8	11	12	ὃν	15	murió	direct
1corintios	8	11	13	χριστὸς	-	-	missing
1corintios	8	11	14	ἀπέθανεν	-	-	missing
