BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1corintios	15	32	01	εἰ	01	si	direct
1corintios	15	32	02	κατὰ	02	por	direct
1corintios	15	32	03	ἄνθρωπον	03	motivos	direct
1corintios	15	32	04	ἐθηριομάχησα	04	humanos	direct
1corintios	15	32	05	ἐν	05,06,07	luché contra fieras	expanded
1corintios	15	32	06	ἐφέσῳ	08	en	direct
1corintios	15	32	07	τί	11	qué	direct
1corintios	15	32	08	μοι	12	me	direct
1corintios	15	32	09	τὸ	13	aprovecha	direct
1corintios	15	32	10	ὄφελος	14	si	direct
1corintios	15	32	11	εἰ	15	los	direct
1corintios	15	32	12	νεκροὶ	16	muertos	direct
1corintios	15	32	13	οὐκ	17	no	direct
1corintios	15	32	14	ἐγείρονται	18	resucitan	direct
1corintios	15	32	15	φάγωμεν	19	comamos	direct
1corintios	15	32	16	καὶ	20,21	y bebamos	expanded
1corintios	15	32	17	πίωμεν	22	que	direct
1corintios	15	32	18	αὔριον	23	mañana	direct
1corintios	15	32	19	γὰρ	24	moriremos	direct
1corintios	15	32	20	ἀποθνῄσκομεν	-	-	missing
