BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1cor	6	20	01	ἠγοράσθητε	02-04	han sido comprados	expanded
1cor	6	20	02	γὰρ	01	porque	direct
1cor	6	20	03	τιμῆς	05-07	por un precio	expanded
1cor	6	20	04	δοξάσατε	10	glorifiquen	direct
1cor	6	20	05	δὴ	08-09	por tanto	expanded
1cor	6	20	06	τὸν	11	a	expanded
1cor	6	20	07	θεὸν	12	dios	direct
1cor	6	20	08	ἐν	13	en	direct
1cor	6	20	09	τῷ	14	su	expanded
1cor	6	20	10	σώματι	15	cuerpo	direct
1cor	6	20	11	ὑμῶν	16-24	y en su espíritu los cuales son de dios	expanded
