BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1corintios	7	11	01	ἐὰν	01,02	pero si	expanded
1corintios	7	11	02	δὲ	01,02	pero si	shared
1corintios	7	11	03	καὶ	03,04	lo deja	expanded
1corintios	7	11	04	χωρισθῇ	05	quédese	direct
1corintios	7	11	05	μενέτω	06	sin	direct
1corintios	7	11	06	ἄγαμος	07,08	casar o	expanded
1corintios	7	11	07	ἢ	09	de	direct
1corintios	7	11	08	τῷ	10	lo	direct
1corintios	7	11	09	ἀνδρὶ	11	contrario	direct
1corintios	7	11	10	καταλλαγήτω—	12	que	direct
1corintios	7	11	11	καὶ	18,19	y que	expanded
1corintios	7	11	12	ἄνδρα	20,21	el marido	expanded
1corintios	7	11	13	γυναῖκα	24,25,26	a su mujer	expanded
1corintios	7	11	14	μὴ	-	-	missing
1corintios	7	11	15	ἀφιέναι	-	-	missing
