BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1corintios	4	14	01	οὐκ	01	no	direct
1corintios	4	14	02	ἐντρέπων	02	les	direct
1corintios	4	14	03	ὑμᾶς	03	escribo	direct
1corintios	4	14	04	γράφω	04	esto	direct
1corintios	4	14	05	ταῦτα	05	para	direct
1corintios	4	14	06	ἀλλʼ	06,07	avergonzarlos sino	expanded
1corintios	4	14	07	ὡς	10	como	direct
1corintios	4	14	08	τέκνα	12	hijos	direct
1corintios	4	14	09	μου	13	míos	direct
1corintios	4	14	10	ἀγαπητὰ	14	amados	direct
1corintios	4	14	11	νουθετῶν	-	-	missing
