BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1corintios	14	9	01	οὕτως	01	así	direct
1corintios	14	9	02	καὶ	02,03	también ustedes	expanded
1corintios	14	9	03	ὑμεῖς	04	a	direct
1corintios	14	9	04	διὰ	05,06,07	menos de que	expanded
1corintios	14	9	05	τῆς	08	con	direct
1corintios	14	9	06	γλώσσης	09	la	direct
1corintios	14	9	07	ἐὰν	10	boca	direct
1corintios	14	9	08	μὴ	11	pronuncien	direct
1corintios	14	9	09	εὔσημον	12	palabras	direct
1corintios	14	9	10	λόγον	13	inteligibles	direct
1corintios	14	9	11	δῶτε	14	cómo	direct
1corintios	14	9	12	πῶς	15	se	direct
1corintios	14	9	13	γνωσθήσεται	16	sabrá	direct
1corintios	14	9	14	τὸ	17	lo	direct
1corintios	14	9	15	λαλούμενον	18	que	direct
1corintios	14	9	16	ἔσεσθε	19	dicen	direct
1corintios	14	9	17	γὰρ	20	pues	direct
1corintios	14	9	18	εἰς	21	hablarán	direct
1corintios	14	9	19	ἀέρα	22	al	direct
1corintios	14	9	20	λαλοῦντες	23	aire	direct
