BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1corintios	14	33	01	οὐ	03	no	direct
1corintios	14	33	02	γάρ	-	-	missing
1corintios	14	33	03	ἐστιν	04	es	direct
1corintios	14	33	04	ἀκαταστασίας	05	dios	direct
1corintios	14	33	05	ὁ	06	de	direct
1corintios	14	33	06	θεὸς	07	confusión	direct
1corintios	14	33	07	ἀλλὰ	08,09	sino de	expanded
1corintios	14	33	08	εἰρήνης	10	paz	direct
1corintios	14	33	09	ὡς	11	como	direct
1corintios	14	33	10	ἐν	12,13,14	en todas las	expanded
1corintios	14	33	11	πάσαις	15	iglesias	direct
1corintios	14	33	12	ταῖς	16	de	direct
1corintios	14	33	13	ἐκκλησίαις	17	los	direct
1corintios	14	33	14	τῶν	18	santos	expanded
1corintios	14	33	15	ἁγίων	-	-	missing
