BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1corintios	7	10	01	τοῖς	01,02	a los	expanded
1corintios	7	10	02	δὲ	01,02	a los	shared
1corintios	7	10	03	γεγαμηκόσιν	03	casados	direct
1corintios	7	10	04	παραγγέλλω	04	instruyo	direct
1corintios	7	10	05	οὐκ	05	no	direct
1corintios	7	10	06	ἐγὼ	06	yo	direct
1corintios	7	10	07	ἀλλὰ	07,08	sino el	expanded
1corintios	7	10	08	ὁ	09	señor	direct
1corintios	7	10	09	κύριος	10,11	que la	expanded
1corintios	7	10	10	γυναῖκα	12,13,14	mujer no debe	expanded
1corintios	7	10	11	ἀπὸ	15,16,17	dejar al marido	expanded
1corintios	7	10	12	ἀνδρὸς	15,16,17	dejar al marido	shared
1corintios	7	10	13	μὴ	-	-	missing
1corintios	7	10	14	χωρισθῆναι—	-	-	missing
