BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1corintios	10	32	01	ἀπρόσκοποι	01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17	no sean motivo de tropiezo ni a judíos ni a griegos ni a la iglesia de dios	expanded
1corintios	10	32	02	καὶ	01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17	no sean motivo de tropiezo ni a judíos ni a griegos ni a la iglesia de dios	shared
1corintios	10	32	03	ἰουδαίοις	01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17	no sean motivo de tropiezo ni a judíos ni a griegos ni a la iglesia de dios	shared
1corintios	10	32	04	γίνεσθε	01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17	no sean motivo de tropiezo ni a judíos ni a griegos ni a la iglesia de dios	shared
1corintios	10	32	05	καὶ	01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17	no sean motivo de tropiezo ni a judíos ni a griegos ni a la iglesia de dios	shared
1corintios	10	32	06	ἕλλησιν	01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17	no sean motivo de tropiezo ni a judíos ni a griegos ni a la iglesia de dios	shared
1corintios	10	32	07	καὶ	01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17	no sean motivo de tropiezo ni a judíos ni a griegos ni a la iglesia de dios	shared
1corintios	10	32	08	τῇ	01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17	no sean motivo de tropiezo ni a judíos ni a griegos ni a la iglesia de dios	shared
1corintios	10	32	09	ἐκκλησίᾳ	01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17	no sean motivo de tropiezo ni a judíos ni a griegos ni a la iglesia de dios	shared
1corintios	10	32	10	τοῦ	01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17	no sean motivo de tropiezo ni a judíos ni a griegos ni a la iglesia de dios	shared
1corintios	10	32	11	θεοῦ	01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17	no sean motivo de tropiezo ni a judíos ni a griegos ni a la iglesia de dios	shared
