BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1corintios	7	32	01	θέλω	01,02	sin embargo	expanded
1corintios	7	32	02	δὲ	03,04	quiero que	expanded
1corintios	7	32	03	ὑμᾶς	05	estén	direct
1corintios	7	32	04	ἀμερίμνους	06	libres	direct
1corintios	7	32	05	εἶναι	07,08	de preocupación	expanded
1corintios	7	32	06	ὁ	09	el	direct
1corintios	7	32	07	ἄγαμος	10,11	soltero se	expanded
1corintios	7	32	08	μεριμνᾷ	12	preocupa	direct
1corintios	7	32	09	τὰ	13-15	por las cosas	expanded
1corintios	7	32	10	τοῦ	16	del	direct
1corintios	7	32	11	κυρίου	17	señor	direct
1corintios	7	32	12	πῶς	18-19	cómo puede	expanded
1corintios	7	32	13	ἀρέσῃ	20	agradar	direct
1corintios	7	32	14	τῷ	21	al	direct
1corintios	7	32	15	κυρίῳ	22	señor	direct
