BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1cor	2	9	01	ἀλλὰ	01	sino	direct
1cor	2	9	02	καθὼς	02	como	direct
1cor	2	9	03	γέγραπται	03-04	está escrito	expanded
1cor	2	9	04	ἃ	05-06	cosas que	expanded
1cor	2	9	05	ὀφθαλμὸς	07	ojo	direct
1cor	2	9	06	οὐκ	08	no	direct
1cor	2	9	07	εἶδεν	09	vio	direct
1cor	2	9	08	καὶ	10	ni	expanded
1cor	2	9	09	οὖς	11	oído	direct
1cor	2	9	10	οὐκ	-	-	missing
1cor	2	9	11	ἤκουσεν	12	oyó	direct
1cor	2	9	12	καὶ	13	ni	expanded
1cor	2	9	13	ἐπὶ	16	al	expanded
1cor	2	9	14	καρδίαν	17	corazón	direct
1cor	2	9	15	ἀνθρώπου	18-19	del hombre	expanded
1cor	2	9	16	οὐκ	-	-	missing
1cor	2	9	17	ἀνέβη	14-15	han entrado	expanded
1cor	2	9	18	ὅσα	20-23	son las cosas que	expanded
1cor	2	9	19	ἡτοίμασεν	25-26	ha preparado	expanded
1cor	2	9	20	ὁ	-	-	missing
1cor	2	9	21	θεὸς	24	dios	direct
1cor	2	9	22	τοῖς	27-29	para los que	expanded
1cor	2	9	23	ἀγαπῶσιν	31	aman	direct
1cor	2	9	24	αὐτόν	30	lo	direct
