BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1cor	1	20	01	ποῦ	01-02	dónde está	expanded
1cor	1	20	02	σοφός	03-04	el sabio	expanded
1cor	1	20	03	ποῦ	05-06	dónde está	expanded
1cor	1	20	04	γραμματεύς	07-08	el escriba	expanded
1cor	1	20	05	ποῦ	09-10	dónde está	expanded
1cor	1	20	06	συζητητὴς	11-14	el que sabe discutir	expanded
1cor	1	20	07	τοῦ	15	en	expanded
1cor	1	20	08	αἰῶνος	17	siglo	direct
1cor	1	20	09	τούτου	16	este	direct
1cor	1	20	10	οὐχὶ	18	no	direct
1cor	1	20	11	ἐμώρανεν	19-20,22,28-29	ha hecho que sea necedad	expanded
1cor	1	20	12	ὁ	-	-	missing
1cor	1	20	13	θεὸς	21	dios	direct
1cor	1	20	14	τὴν	23	la	direct
1cor	1	20	15	σοφίαν	24	sabiduría	direct
1cor	1	20	16	τοῦ	25-26	de este	expanded
1cor	1	20	17	κόσμου	27	mundo	direct
