BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1cor	6	12	01	πάντα	01-03	todas las cosas	expanded
1cor	6	12	02	μοι	04	me	direct
1cor	6	12	03	ἔξεστιν	05-06	son lícitas	expanded
1cor	6	12	04	ἀλλʼ	07	pero	direct
1cor	6	12	05	οὐ	08	no	direct
1cor	6	12	06	πάντα	09	todas	direct
1cor	6	12	07	συμφέρει	10-12	son de provecho	expanded
1cor	6	12	08	πάντα	13-15	todas las cosas	expanded
1cor	6	12	09	μοι	16	me	direct
1cor	6	12	10	ἔξεστιν	17-18	son lícitas	expanded
1cor	6	12	11	ἀλλʼ	19	pero	direct
1cor	6	12	12	οὐκ	21	no	direct
1cor	6	12	13	ἐγὼ	20	yo	direct
1cor	6	12	14	ἐξουσιασθήσομαι	22-24	me dejaré dominar	expanded
1cor	6	12	15	ὑπό	25	por	direct
1cor	6	12	16	τινος	26	ninguna	expanded
