BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1cor	3	11	01	θεμέλιον	06	fundamento	direct
1cor	3	11	02	γὰρ	01	pues	direct
1cor	3	11	03	ἄλλον	05	otro	direct
1cor	3	11	04	οὐδεὶς	02	nadie	direct
1cor	3	11	05	δύναται	03	puede	direct
1cor	3	11	06	θεῖναι	04	poner	direct
1cor	3	11	07	παρὰ	07	que	expanded
1cor	3	11	08	τὸν	08-09	el que	expanded
1cor	3	11	09	κείμενον	10-12	ya está puesto	expanded
1cor	3	11	10	ὅς	13-14	el cual	expanded
1cor	3	11	11	ἐστιν	15	es	direct
1cor	3	11	12	ἰησοῦς	16	jesucristo	merged-forward
1cor	3	11	13	χριστός	16	jesucristo	shared
