BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1cor	7	4	01	ἡ	01-02	la mujer	expanded
1cor	7	4	02	γυνὴ	01-02	la mujer	shared
1cor	7	4	03	τοῦ	06-07	sobre su	expanded
1cor	7	4	04	ἰδίου	08	propio	direct
1cor	7	4	05	σώματος	09	cuerpo	direct
1cor	7	4	06	οὐκ	03	no	direct
1cor	7	4	07	ἐξουσιάζει	04-05	tiene autoridad	expanded
1cor	7	4	08	ἀλλὰ	10	sino	direct
1cor	7	4	09	ὁ	11	el	direct
1cor	7	4	10	ἀνήρ	12	marido	direct
1cor	7	4	11	ὁμοίως	14	asimismo	direct
1cor	7	4	12	δὲ	13	y	direct
1cor	7	4	13	καὶ	13	y	shared
1cor	7	4	14	ὁ	15	el	direct
1cor	7	4	15	ἀνὴρ	16	marido	direct
1cor	7	4	16	τοῦ	20-21	sobre su	expanded
1cor	7	4	17	ἰδίου	22	propio	direct
1cor	7	4	18	σώματος	23	cuerpo	direct
1cor	7	4	19	οὐκ	17	no	direct
1cor	7	4	20	ἐξουσιάζει	18-19	tiene autoridad	expanded
1cor	7	4	21	ἀλλὰ	24	sino	direct
1cor	7	4	22	ἡ	25	la	direct
1cor	7	4	23	γυνή	26	mujer	direct
